"YEAR","SEMESTER","NATIONALITY_NAME_ENG","U_G","UNIV_TYPE_NAME","UNIV_MASTERNAME_TH","UNIV_NAME_TH","CURR_NAME","LEV_NAME_TH","GENDER_NAME","All_FOREIGN_STD"
"2563","1","IRANIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยเทคโนโลยีราชมงคล","มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการท่องเที่ยวและการบริการ   (หลักสูตรนานาชาติ) มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","ปริญญาตรี","หญิง","1"
"2563","1","IRANIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรวิศวกรรมศาสตรดุษฎีบัณฑิต สาขาวิชาวิศวกรรมเคมี     จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","ชาย","1"
"2563","1","IRANIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","หลักสูตรวิทยาศาสตรมหาบัณฑิต และศิลปมหาบัณฑิต สาขาวิชาการออกแบบและวางแผน (หลักสูตรนานาชาติ) #ศิลปมหาบัณฑิต  มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","ปริญญาโท","ชาย","1"
"2563","1","IRANIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยธรรมศาสตร์","มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาวิศวกรรมโยธา     มหาวิทยาลัยธรรมศาสตร์","ปริญญาเอก","ชาย","1"
"2563","1","ISRAELI","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการ (หลักสูตรนานาชาติ)     มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","ปริญญาตรี","ชาย","1"
"2563","1","ITALIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยเทคโนโลยีราชมงคล","มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย","มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย  วิทยาเขตนครศรีธรรมราช","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการ มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย","ปริญญาตรี","หญิง","1"
"2563","1","ITALIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยเทคโนโลยีราชมงคล","มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย","มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย  วิทยาเขตสงขลา","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีสื่อสารมวลชน  มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย","ปริญญาตรี","หญิง","1"
"2563","1","ITALIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์และเทคโนโลยี     มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","ปริญญาตรี","ชาย","1"
"2563","1","ITALIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยธรรมศาสตร์","มหาวิทยาลัยธรรมศาสตร์","หลักสูตรบริหารธุรกิจมหาบัณฑิต สาขาวิชาการจัดการธุรกิจสากล (หลักสูตรนานาชาติ)มหาวิทยาลัยธรรมศาสตร์","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาบริหารธุรกิจ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาความสัมพันธ์ระหว่างประเทศ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","ปริญญาโท","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษธุรกิจ   (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพธนบุรี","มหาวิทยาลัยกรุงเทพธนบุรี","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยกรุงเทพธนบุรี","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยนานาชาติแสตมฟอร์ด","มหาวิทยาลัยนานาชาติแสตมฟอร์ด","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการเป็นเจ้าของธุรกิจ (หลักสูตรนานาชาติ)","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยรังสิต","มหาวิทยาลัยรังสิต","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ) มหาวิทยาลัยรังสิต","ปริญญาตรี","ชาย","3"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยรังสิต","มหาวิทยาลัยรังสิต","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาธุรกิจบริการและการท่องเที่ยวระหว่างประเทศ     มหาวิทยาลัยรังสิต","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยหอการค้าไทย","มหาวิทยาลัยหอการค้าไทย","หลักสูตรบริหารธุรกิจบัณฑิต  (หลักสูตรนานาชาติ) มหาวิทยาลัยหอการค้าไทย","ปริญญาตรี","ชาย","2"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยอัสสัมชัญ","มหาวิทยาลัยอัสสัมชัญ","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาด   (หลักสูตรนานาชาติ) มหาวิทยาลัยอัสสัมชัญ","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยอัสสัมชัญ","มหาวิทยาลัยอัสสัมชัญ","หลักสูตรบริหารธุรกิจมหาบัณฑิต สาขาวิชาการจัดการการบริการและการท่องเที่ยว (หลักสูตรนานาชาติ)  มหาวิทยาลัยอัสสัมชัญ","ปริญญาโท","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยอัสสัมชัญ","มหาวิทยาลัยอัสสัมชัญ","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษธุรกิจ   (หลักสูตรนานาชาติ) มหาวิทยาลัยอัสสัมชัญ","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยนานาชาติเซนต์เทเรซา","วิทยาลัยนานาชาติเซนต์เทเรซา","หลักสูตรประกาศนียบัตรบัณฑิต สาขาวิชาวิชาชีพครู   (หลักสูตรนานาชาติ)  วิทยาลัยนานาชาติเซนต์เทเรซา","ประกาศนียบัตรบัณฑิต","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันเทคโนโลยีไทย-ญี่ปุ่น","สถาบันเทคโนโลยีไทย-ญี่ปุ่น","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยเทคโนโลยีราชมงคล","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","หลักสูตรวิศวกรรมศาสตรดุษฎีบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า     มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาเอก","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรบริหารธุรกิจบัณฑิต    จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาตรี","ชาย","2"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรบริหารธุรกิจมหาบัณฑิต   (หลักสูตรนานาชาติ)  จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรบริหารธุรกิจมหาบัณฑิต  จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรบริหารธุรกิจมหาบัณฑิต (นักบริหาร) (หลักสูตรนานาชาติ) จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","ชาย","2"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรบริหารธุรกิจมหาบัณฑิต (นักบริหาร) (หลักสูตรนานาชาติ) จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรศิลปศาสตรและวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมบูรณาการ","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรศิลปศาสตรดุษฎีบัณฑิต สาขาวิชาการพัฒนาระหว่างประเทศ   (หลักสูตรนานาชาติ)  จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาเศรษฐศาสตร์ธุรกิจและการจัดการ   (หลักสูตรนานาชาติ)  จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาการจัดการทางวัฒนธรรม  (หลักสูตรสหสาขาวิชา/หลักสูตรนานาชาติ)   จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาการจัดการทางวัฒนธรรม  (หลักสูตรสหสาขาวิชา/หลักสูตรนานาชาติ)   จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเกษตรศาสตร์","มหาวิทยาลัยเกษตรศาสตร์ บางเขน","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาวิทยาศาสตร์เพื่อชีวิต (หลักสูตรนานาชาติ)","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเกษตรศาสตร์","มหาวิทยาลัยเกษตรศาสตร์ บางเขน","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทยเพื่อการสื่อสารสำหรับชาวต่างประเทศ   (หลักสูตรนานาชาติ) มหาวิทยาลัยเกษตรศาสตร์","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเกษตรศาสตร์","มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตกำแพงแสน","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาวิจัยและพัฒนาการเกษตร   (หลักสูตรนานาชาติ)  มหาวิทยาลัยเกษตรศาสตร์","ปริญญาเอก","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเกษตรศาสตร์","มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตกำแพงแสน","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาระบาดวิทยาทางสัตวแพทย์ มหาวิทยาลัยเกษตรศาสตร์","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเชียงใหม่","มหาวิทยาลัยเชียงใหม่","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทยในฐานะภาษาต่างประเทศ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยเชียงใหม่","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเชียงใหม่","มหาวิทยาลัยเชียงใหม่","หลักสูตรสถาปัตยกรรมศาสตรมหาบัณฑิต สาขาวิชาสถาปัตยกรรม     มหาวิทยาลัยเชียงใหม่","ปริญญาโท","หญิง","2"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์   (หลักสูตรภาษาอังกฤษ)  มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","ปริญญาตรี","ชาย","3"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์   (หลักสูตรนานาชาติ)  มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอัตโนมัติ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","ปริญญาตรี","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยแม่ฟ้าหลวง","มหาวิทยาลัยแม่ฟ้าหลวง","หลักสูตรกายภาพบำบัดบัณฑิต มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยแม่ฟ้าหลวง","มหาวิทยาลัยแม่ฟ้าหลวง","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาและวัฒนธรรมไทย มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยแม่ฟ้าหลวง","มหาวิทยาลัยแม่ฟ้าหลวง","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยธรรมศาสตร์","มหาวิทยาลัยธรรมศาสตร์","หลักสูตรบริหารธุรกิจมหาบัณฑิต สาขาวิชาการจัดการธุรกิจสากล (หลักสูตรนานาชาติ)มหาวิทยาลัยธรรมศาสตร์","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยธรรมศาสตร์","มหาวิทยาลัยธรรมศาสตร์","หลักสูตรรัฐศาสตรมหาบัณฑิต สาขาวิชาความสัมพันธ์ระหว่างประเทศ (ภาคภาษาอังกฤษ) มหาวิทยาลัยธรรมศาสตร์","ปริญญาโท","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยธรรมศาสตร์","มหาวิทยาลัยธรรมศาสตร์","หลักสูตรศิลปศาสตรมหาบัณฑิต นวัตกรรมทางสังคมและความยั่งยืน (หลักสูตรนานาชาติ)","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยมหิดล","มหาวิทยาลัยมหิดล","หลักสูตรสาธารณสุขศาสตรมหาบัณฑิต (หลักสูตรนานาชาติ) คณะสาธารณสุขศาสตร์  มหาวิทยาลัยมหิดล","ปริญญาโท","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยมหิดล","มหาวิทยาลัยมหิดล","หลักสูตรสาธารณสุขศาสตรมหาบัณฑิต (หลักสูตรนานาชาติ) คณะสาธารณสุขศาสตร์  มหาวิทยาลัยมหิดล","ปริญญาโท","หญิง","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยศิลปากร","มหาวิทยาลัยศิลปากร","หลักสูตรศิลปบัณฑิต สาขาวิชาเครื่องเคลือบดินเผา     มหาวิทยาลัยศิลปากร","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐไม่จำกัดรับ","มหาวิทยาลัยรามคำแหง","มหาวิทยาลัยรามคำแหง","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาญี่ปุ่น มหาวิทยาลัยรามคำแหง","ปริญญาตรี","ชาย","1"
"2563","1","JAPANESE","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐไม่จำกัดรับ","มหาวิทยาลัยรามคำแหง","มหาวิทยาลัยรามคำแหง","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาญี่ปุ่น มหาวิทยาลัยรามคำแหง","ปริญญาตรี","หญิง","1"
"2563","1","JORDANIAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรวิศวกรรมศาสตรดุษฎีบัณฑิต สาขาวิชาวิศวกรรมเคมี     จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","หญิง","1"
"2563","1","KAZAKHSTANI","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยดุสิตธานี","วิทยาลัยดุสิตธานี","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาศิลปะการประกอบอาหารและการจัดการภัตตาคาร   (หลักสูตรนานาชาติ)  วิทยาลัยดุสิตธานี","ปริญญาตรี","หญิง","1"
"2563","1","KENYAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยนอร์ท-เชียงใหม่","มหาวิทยาลัยนอร์ท-เชียงใหม่","หลักสูตรบริหารธุรกิจดุษฎีบัณฑิต สาขาวิชาบริหารธุรกิจ     มหาวิทยาลัยนอร์ท-เชียงใหม่","ปริญญาเอก","หญิง","1"
"2563","1","KENYAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยนานาชาติเอเชีย-แปซิฟิก วิทยาเขตกรุงเทพ","มหาวิทยาลัยนานาชาติ เอเชีย-แปซิฟิก","หลักสูตรบริหารธุรกิจมหาบัณฑิต (หลักสูตรนานาชาติ) มหาวิทยาลัยนานาชาติเอเชีย-แปซิฟิก","ปริญญาโท","ชาย","1"
"2563","1","KENYAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเชียงใหม่","มหาวิทยาลัยเชียงใหม่","หลักสูตรศึกษาศาสตรมหาบัณฑิต สาขาวิชาวิจัยและสถิติการศึกษา มหาวิทยาลัยเชียงใหม่","ปริญญาโท","ชาย","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยเกษมบัณฑิต","มหาวิทยาลัยเกษมบัณฑิต","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการอุตสาหกรรมการบิน (หลักสูตรนานาชาติ) มหาวิทยาลัยเกษมบัณฑิต","ปริญญาตรี","ชาย","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยเทคโนโลยีมหานคร","มหาวิทยาลัยเทคโนโลยีมหานคร","หลักสูตรบัญชีบัณฑิต มหาวิทยาลัยเทคโนโลยีมหานคร","ปริญญาตรี","ชาย","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการ (หลักสูตรนานาชาติ)     มหาวิทยาลัยเว็บสเตอร์(ประเทศไทย)","ปริญญาตรี","ชาย","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาด   (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาความเป็นผู้ประกอบการ (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","หญิง","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาศิลปะการประกอบและออกแบบอาหาร (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยพายัพ","มหาวิทยาลัยพายัพ","หลักสูตรดุริยางคศาสตรบัณฑิต สาขาวิชาดุริยางคศาสตร์     มหาวิทยาลัยพายัพ","ปริญญาตรี","หญิง","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยพายัพ","มหาวิทยาลัยพายัพ","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยพายัพ","ปริญญาตรี","หญิง","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยพายัพ","มหาวิทยาลัยพายัพ","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการอุตสาหกรรมบริการ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยพายัพ","ปริญญาตรี","ชาย","1"
"2563","1","KOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยพายัพ","มหาวิทยาลัยพายัพ","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีสารสนเทศ     มหาวิทยาลัยพายัพ","ปริญญาตรี","หญิง","1"
